otu_id	S100	S101	S102	S105	S106	S107	S108	S109	S110	S113	S114	S115	S116	S117	S118	S121	S122	S123	S124	S125	S126	S129	S130	S131	S132	S133	S134	S137	S138	S139	S140	S141	S142	S145	S146	S147	S148	S149	S150	S153	S154	S155	S156	S157	S158	S161	S162	S163	S164	S165	S166	S169	S170	S171	S172	S173	S174	S177	S178	S179	S180	S181	S182	S185	S186	S187	S188	S189	S190	S97	S98	S99
OTU_4316	0	0	26	0	0	0	0	0	49	0	21	0	0	0	0	0	14	0	0	0	38	0	0	0	0	29	0	0	18	0	11	42	0	17	0	0	19	0	0	0	14	0	0	19	32	122	0	0	17	110	15	13	0	0	26	0	31	17	38	0	18	0	11	0	0	0	19	13	29	0	0	0
OTU_1962	21	0	0	0	0	43	30	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	0	0	29
OTU_4239	0	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	79	0	0	0	0	0	0	0
OTU_3195	23	0	0	21	19	26	39	0	0	0	0	100	0	51	0	51	0	52	0	38	0	32	0	0	41	0	0	15	0	0	20	0	0	0	0	25	0	0	0	53	0	18	0	0	0	36	0	18	0	0	0	0	0	33	0	0	0	0	0	14	0	0	0	31	0	38	0	0	0	0	29	60
OTU_3046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_90	0	264	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	16	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3065	0	0	0	0	0	0	0	269	0	0	0	0	0	0	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1032	0	18	0	0	0	26	0	33	0	0	0	64	0	29	0	74	0	0	0	39	0	0	0	11	60	0	0	41	0	0	0	0	0	0	0	0	0	28	0	146	0	0	0	134	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0
OTU_4166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	115	0	0	0	0	0	0	0	37	0	0	0	0	0	10	0	0	0	407	0	0	0	0	0	0	0
OTU_2694	42	0	0	0	0	126	0	0	0	0	0	279	0	74	0	0	0	15	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82
OTU_117	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0
OTU_2935	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	32	0	51	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0
OTU_3254	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_618	0	0	0	0	0	0	0	0	0	0	0	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	17	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	240	0	0	0	0	0	48	0	0	0	0
OTU_2768	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0
OTU_4182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	503	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0
OTU_644	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1601	0	0	0	10	0	64	0	0	0	19	0	31	0	0	0	87	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	23	0	0	0	17	0	0	0	0	0	0	0	349	0	0	0	0	0	88	0	0	0	0	0	24	0	0	0	27	0	0	0	0	0	13	0	0
OTU_1972	0	0	0	0	0	0	0	0	12	0	0	0	0	48	0	0	0	0	0	0	0	0	0	18	0	0	0	24	0	0	0	11	45	0	0	0	0	0	233	0	0	0	12	0	60	42	30	0	98	0	55	29	0	0	13	33	0	0	0	0	0	16	0	0	0	0	0	0	14	0	0	0
OTU_2760	0	0	27	0	43	0	0	0	0	0	0	0	17	0	30	0	0	0	13	0	109	0	56	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	22	0	0	0	0	21	20	0	0	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	15	0	0	0
OTU_3756	216	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0
OTU_782	13	114	0	0	0	35	0	0	0	0	0	27	0	0	0	0	0	22	0	19	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	121	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	85	0	0	0	0	0	31	0	0	0	0	0	172
OTU_2259	0	88	0	81	0	0	0	27	0	0	0	71	0	103	0	143	0	0	0	19	0	0	0	0	0	11	40	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	24	0	15	0	0	0	18	0	58	0	0	0	0	0	34	0	0	0	51	0	0	0	0	0	0	0	0
OTU_144	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	36	0	0	64	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	67	0
OTU_1539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
OTU_2549	0	0	0	0	42	145	0	0	0	98	0	0	0	0	0	0	0	0	27	0	0	80	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1711	0	106	0	0	0	0	86	0	0	0	0	42	0	48	0	0	17	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	31	0	0	20	0	0	0	17	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	17	0	0	0
OTU_4135	0	0	0	0	0	0	0	12	0	0	0	16	0	0	0	0	0	50	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2189	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2309	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	50	0	0	175	0	0	0	19	0	24	0	49	0	59	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	145	0	0	0	0	0	0	25	0
OTU_142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_401	0	0	0	18	0	0	39	0	0	0	0	0	0	0	26	0	0	0	0	0	0	19	0	0	0	18	0	0	223	0	26	0	74	0	0	63	0	0	0	0	0	106	0	16	0	0	0	0	0	0	0	0	14	0	0	0	64	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3105	12	0	0	47	0	0	0	0	0	0	0	32	0	0	38	11	0	20	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	112	28	0	0	0	0	0	41	0	0	0	0	0	0
OTU_1036	71	0	0	41	26	0	17	0	63	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	18	18	46	45	57	21	11	11	0	0	0	0	0	0	27	0	26	45	0	0	47	0	0	0	38	0	11	0	32	9	17	0	22	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3205	0	82	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	90	0	20	70	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	43	0	0	0	0	0	0	0	99	0	0	0	0	0	186	0	0
OTU_2350	0	49	0	92	0	0	0	23	0	37	0	0	0	0	0	121	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	37	0	0	0	0	0	38	0	0	0	0	34	0	24	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	38	27	49
OTU_2641	0	0	0	38	0	0	31	0	0	0	14	22	0	39	0	60	14	13	0	20	0	0	0	0	0	0	20	19	28	0	0	17	45	11	0	0	0	75	25	47	0	0	0	0	0	36	0	0	0	0	0	13	0	0	0	0	0	23	0	0	0	0	0	33	0	16	0	46	17	0	0	0
OTU_3689	0	0	0	0	26	0	0	0	0	74	19	0	0	0	24	13	0	27	0	0	0	0	0	52	0	0	0	34	0	0	0	13	0	182	14	0	0	0	0	0	0	0	0	33	0	24	168	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
OTU_1860	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2554	39	0	0	231	0	0	23	0	0	19	0	0	0	99	0	30	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	60	0	43	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0
OTU_3675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2631	35	130	0	0	0	18	27	0	0	0	0	130	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	58	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	109
OTU_1560	0	0	0	0	0	17	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2456	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	274
OTU_940	0	0	0	24	0	0	0	0	0	57	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
OTU_3995	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	57	53	21	14	16	0	0	0	0	0	0	18	0	0	0	0	0	275	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	26	0	0	0	0	0	106	0	0	0	0	16	0	0	0
OTU_1527	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3488	0	0	0	14	0	0	0	0	0	31	0	16	0	0	0	32	0	0	0	0	0	38	15	0	0	0	0	0	0	0	30	0	0	0	0	11	0	0	0	34	0	0	0	0	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	13	0	0
OTU_2562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538	0	0	0	0	0	0	0	95	0
OTU_3917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	52	0	0	0	29	0	13	0	0	0	0	0	0	0	0	28	0	0	0	0	0	12	0	61	0	0	0	0	0	0	0	0
OTU_588	0	0	0	0	0	0	43	0	0	0	31	0	0	0	0	0	60	0	296	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	11	0	0	0	0	0	0	69	20	0	0	0	0	0	0	0	0	19	0	0	0	18	0
OTU_1150	17	37	0	25	0	0	0	55	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	22	0	9	16	0	0	0	0	12	25	0	35	31	0	18	113	0	12	0	0	22	16	0	0	37	0	0	0	0	0	0	0	59	0	0	0	16	0	0	0	19	0	0	0	37	0	13	0	0
OTU_3504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	9	0	0	0	0	0	0	0	0	45	0	0	0	0	0	66
OTU_3817	0	0	0	0	0	0	0	0	42	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	16	0	0	0	0	0	23	0	25	0	51	0	0	0	0	0	0	0	0	0	50	0	0	0
OTU_1714	0	0	0	0	0	32	0	0	0	0	0	115	0	67	0	0	11	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	196
OTU_4217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
OTU_1753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1589	0	13	0	28	0	44	0	15	0	56	0	48	0	38	0	80	0	0	0	49	0	0	39	0	0	0	0	0	0	0	0	0	0	0	17	0	0	18	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	130	0	0
OTU_2688	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
OTU_653	0	0	0	0	0	0	12	0	0	0	0	16	0	0	0	58	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0
OTU_719	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
OTU_3314	67	0	0	0	0	13	19	0	0	0	0	0	0	0	0	0	0	331	101	0	0	0	8	27	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
OTU_2358	17	0	0	47	0	0	0	0	0	52	0	20	0	25	0	41	0	0	12	0	0	0	18	0	0	16	0	0	28	0	0	0	52	0	32	26	0	20	0	32	0	18	0	0	0	0	15	0	0	0	0	0	0	45	0	0	0	15	0	0	0	0	0	26	0	27	0	40	0	27	0	0
OTU_786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	188	0	0	77	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4274	0	0	0	0	30	0	0	0	0	0	13	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	70	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	124	0	0	0	0	0	0	0	58	0	0	45	35	24	0	0	0	0	0	0	0	0	0	41	51	0
OTU_1262	0	0	0	52	0	27	0	0	0	0	0	84	0	0	0	0	0	159	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	87
OTU_2746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	39	0	0	0	0
OTU_3285	0	0	0	16	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	8	58	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	9	0	0	10	0	0	0	9	0	0	0	0	0	24	0	0	0	0	0
OTU_3757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	19	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2248	20	0	48	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	16	0	0	10	0	0	0	0	0	0	39	0	32	23	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	73	0	8	0	0	0	0	55	0	0	122	0	0	82	19	0	0	0	0	0	20	0	0	0
OTU_70	0	0	0	10	0	0	24	0	0	0	25	0	0	0	0	0	0	27	0	20	0	47	0	0	44	17	0	22	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	43	0	20	22	0	0	0	0	0	0	13	31	0	0	0	34	0	8	14	0	0	30	32	0	0	0	0	0	20
OTU_3095	0	0	0	9	0	21	0	0	0	0	0	102	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	44	0	16	0	0	0	0	0	0	0	0	0	15	0	15	0	0	0	0	0	27	0	0	28	0	0	12	0	0	0	0	0	12	0	0	13	0	30	0	0	0	0	0
OTU_1479	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	28	180	0
OTU_2346	0	0	0	0	0	0	26	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	29	25	0	0	26	0	0	45	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	113	61	0	0	0	0	0	0	48
OTU_3545	0	0	0	0	0	0	60	0	0	133	0	40	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0
OTU_92	0	95	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	18	0	0	0	0	0	23	0	0	0	0	0	0	0	305	0	0	0	0
OTU_3117	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	36	0	12	0	0	0	0	0	0	0	0	0	12	0	0	29	0	0	0	0	0	0	0	0	23	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2347	32	0	0	0	0	0	0	0	0	0	0	0	33	0	0	49	0	83	0	0	0	0	0	37	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	33	0	41	0	0	0	65	0	46	0	0	0	0	0	49
OTU_4220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_592	0	0	0	364	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_97	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1611	0	0	57	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	125	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3166	14	0	0	0	0	0	88	0	0	0	0	0	25	39	0	0	0	0	40	22	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	29	0	0	0	53	0	0	25	0	0	13	0	0	12	0	0	0	0	0	0	0	0	18	0	0	0	0	0	58
