otu_id	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_7206	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	""
OTU_7207	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	""	""	""
OTU_7208	Bacteria	Chloroflexi	KD4-96	""	""	""	""
OTU_7209	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	""	""	""
OTU_7210	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	""	""	""
OTU_7211	Bacteria	Chloroflexi	TK10	""	""	""	""
OTU_7212	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	""	""
OTU_7213	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	""
OTU_7214	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinomadura	""
OTU_7215	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	""	""
OTU_7216	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	""
OTU_7217	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	""	""
OTU_7218	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	""	""
OTU_7219	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	""
OTU_7220	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7221	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	""	""
OTU_7222	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	""
OTU_7223	Bacteria	Chloroflexi	""	""	""	""	""
OTU_7224	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7225	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	""	""
OTU_7226	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7227	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera	""
OTU_7228	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	""	""
OTU_7229	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	""	""	""
OTU_7230	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	""
OTU_7231	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7232	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ciceribacter	""
OTU_7233	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	""	""
OTU_7234	Bacteria	""	""	""	""	""	""
OTU_7235	Bacteria	Chloroflexi	TK10	""	""	""	""
OTU_7236	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus	""
OTU_7237	Bacteria	Chloroflexi	Ktedonobacteria	C0119	""	""	""
OTU_7238	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	""
OTU_7239	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	""
OTU_7240	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	""
OTU_7241	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	""	""
OTU_7242	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	""
OTU_7243	Bacteria	Actinobacteriota	Acidimicrobiia	""	""	""	""
OTU_7244	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	""	""	""
OTU_7245	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	""	""	""
OTU_7246	Bacteria	Chloroflexi	TK10	""	""	""	""
OTU_7247	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	""	""
OTU_7248	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	""	""	""
OTU_7249	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	""	""
OTU_7250	Bacteria	Chloroflexi	JG30-KF-CM66	""	""	""	""
OTU_7251	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_7252	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	""
OTU_7253	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	""	""
OTU_7254	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7255	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	""	""
OTU_7257	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	""
OTU_7258	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	""	""
OTU_7259	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	""	""
OTU_7260	Bacteria	Proteobacteria	Alphaproteobacteria	""	""	""	""
OTU_7261	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	""	""
OTU_7263	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	""
OTU_7265	Bacteria	Armatimonadota	""	""	""	""	""
OTU_7266	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	""
OTU_7267	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	""	""	""
OTU_7268	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Minicystis	""
OTU_7269	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	""
OTU_7270	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_7271	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella	""
OTU_7272	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	""	""
OTU_7273	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidicaldus	""
OTU_7274	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	""
OTU_7275	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Aurantisolimonas	""
OTU_7276	Bacteria	Armatimonadota	""	""	""	""	""
OTU_7277	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	""
OTU_7278	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	""	""
OTU_7279	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	""	""	""
OTU_7280	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	""	""
OTU_7281	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	""
OTU_7282	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	morindae
OTU_7283	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	""	""
OTU_7284	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Acidipila-Silvibacterium	""
OTU_7285	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	""	""
OTU_7286	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	pectinivorans
OTU_7287	Bacteria	Armatimonadota	""	""	""	""	""
OTU_7288	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	""	""	""
OTU_7289	Bacteria	Verrucomicrobiota	Verrucomicrobiae	""	""	""	""
OTU_7290	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	""	""	""
OTU_7291	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	""	""
OTU_7292	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Marvinbryantia	""
OTU_7293	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	prausnitzii
OTU_7294	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	""
OTU_7295	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera	""
OTU_7296	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	""	""
OTU_7297	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	""
OTU_7298	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	""
OTU_7299	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	""	""
OTU_7300	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	""	""
OTU_7301	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	""	""
OTU_7302	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	""	""	""
OTU_7304	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	""	""	""
OTU_7305	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	""	""
OTU_7306	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7307	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_7308	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	""	""
OTU_7309	Bacteria	WPS-2	""	""	""	""	""
OTU_7310	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	""	""
OTU_7311	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7312	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	""
OTU_7313	Bacteria	Chloroflexi	JG30-KF-CM66	""	""	""	""
OTU_7314	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Bryocella	""
OTU_7315	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_7316	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	""	""
OTU_7317	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Puia	""
OTU_7318	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	""	""
OTU_7319	Bacteria	Chloroflexi	TK10	""	""	""	""
OTU_7320	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinoallomurus	""
OTU_7321	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	""	""	""
OTU_7322	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Crossiella	""
OTU_7323	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7324	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	ginsengisoli
OTU_7325	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Fibrisoma	""
OTU_7326	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Hassallia	""
OTU_7327	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	""	""
OTU_7328	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	""	""
OTU_7329	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidicaldus	""
OTU_7330	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	HSB OF53-F07	""
OTU_7331	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	""
OTU_7332	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	""
OTU_7333	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_7334	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_7335	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	""	""	""
OTU_7336	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	""
OTU_7337	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	""	""	""
OTU_7338	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7339	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	""	""
OTU_7340	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7341	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	""	""
OTU_7342	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Acidibacter	""
OTU_7343	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Puia	""
OTU_7344	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	""	""	""
OTU_7345	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_7346	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	""
OTU_7347	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7348	Bacteria	""	""	""	""	""	""
OTU_7349	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	""
OTU_7350	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	""	""
OTU_7351	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	FCPS473	""
OTU_7352	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	""	""
OTU_7353	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	""	""	""
OTU_7354	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	""
OTU_7355	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	""	""
OTU_7356	Bacteria	Myxococcota	Polyangia	Polyangiales	Amb-16S-1034	""	""
OTU_7357	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7358	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	""	""
OTU_7359	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	""
OTU_7360	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	""
OTU_7361	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	alphaI cluster	""
OTU_7362	Bacteria	Chloroflexi	Anaerolineae	SBR1031	""	""	""
OTU_7363	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	""	""
OTU_7364	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Cystobacter	""
OTU_7365	Bacteria	Chloroflexi	TK10	""	""	""	""
OTU_7366	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	""	""
OTU_7367	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	""
OTU_7368	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	""
OTU_7369	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	""	""
OTU_7370	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	""	""
OTU_7371	Bacteria	RCP2-54	""	""	""	""	""
OTU_7372	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	""
OTU_7373	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Elsteraceae	""	""
OTU_7374	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	""	""	""
OTU_7375	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7377	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_7378	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_7379	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	""
OTU_7380	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonas	""
OTU_7382	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-3	""
OTU_7383	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_7385	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	""	""
OTU_7386	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	koreense
OTU_7387	Bacteria	Actinobacteriota	Acidimicrobiia	""	""	""	""
OTU_7388	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	""	""	""
OTU_7389	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	""	""
OTU_7390	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	""
OTU_7391	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocella	""
OTU_7392	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	""
OTU_7393	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	""
OTU_7394	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	""
OTU_7396	""	""	""	""	""	""	""
OTU_7398	Bacteria	""	""	""	""	""	""
OTU_7399	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	asaccharolytica
OTU_7400	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Aridibacter	""
OTU_7401	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	""
OTU_7402	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	""
OTU_7403	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	""
OTU_7404	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7405	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium	""
OTU_7406	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Herbiconiux	""
OTU_7408	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7409	Bacteria	WPS-2	""	""	""	""	""
OTU_7410	Bacteria	Chloroflexi	AD3	""	""	""	""
OTU_7411	Bacteria	WPS-2	""	""	""	""	""
OTU_7412	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	""	""
OTU_7413	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	""
OTU_7415	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	""
OTU_7416	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	""
OTU_7417	Bacteria	Chloroflexi	AD3	""	""	""	""
OTU_7418	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	""
OTU_7420	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	""	""
OTU_7421	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	""	""	""
OTU_7422	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	""	""
OTU_7423	Bacteria	Proteobacteria	Gammaproteobacteria	WD260	""	""	""
OTU_7424	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus Xiphinematobacter	""
OTU_7425	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	""	""	""
OTU_7426	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_7427	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_7428	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	graminis
OTU_7429	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	""	""	""
OTU_7430	Bacteria	Chloroflexi	AD3	""	""	""	""
OTU_7431	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7432	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	wittichii
OTU_7433	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	""	""
OTU_7434	Bacteria	Actinobacteriota	Actinobacteria	Catenulisporales	Catenulisporaceae	Catenulispora	acidiphila
OTU_7435	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	""	""	""
OTU_7436	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	""
OTU_7437	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_7438	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Psychroglaciecola	""
OTU_7439	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""
OTU_7440	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_7441	Bacteria	Myxococcota	bacteriap25	""	""	""	""
OTU_7442	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7443	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	""
OTU_7444	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	""	""	""
OTU_7445	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1959-1	""
OTU_7446	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	""	""
OTU_7447	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7448	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	""	""	""
OTU_7449	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7450	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	""	""
OTU_7451	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	""	""	""
OTU_7452	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7453	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7454	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	""
OTU_7455	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	""	""
OTU_7456	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	""
OTU_7458	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	""
OTU_7459	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Lacunisphaera	""
OTU_7460	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7461	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1959-1	""
OTU_7462	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7463	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	""	""
OTU_7464	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	""	""
OTU_7465	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	""
OTU_7466	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidicaldus	""
OTU_7467	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	""	""
OTU_7468	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	""
OTU_7469	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Sphaerotilus	""
OTU_7470	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_7471	Bacteria	Acidobacteriota	Blastocatellia	DS-100	""	""	""
OTU_7473	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7475	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_7476	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	""	""
OTU_7477	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Psychroglaciecola	""
OTU_7478	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	""	""
OTU_7479	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	""
OTU_7480	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	""
OTU_7481	Bacteria	Proteobacteria	Alphaproteobacteria	""	""	""	""
OTU_7482	Bacteria	Armatimonadota	""	""	""	""	""
OTU_7483	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus Xiphinematobacter	""
OTU_7484	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Elsteraceae	Aliidongia	""
OTU_7485	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	""	""
